0,0,0,0,0.9819999933242798,111
0,0,0,1,0.0,111
0,0,2,0,11.721782556744323,299
0,0,2,1,9.860120317210322,299
0,0,3,0,0.35499998927116394,111
0,0,3,1,0.022423423088348663,111
0,0,4,0,0.9620000123977661,111
0,0,4,1,0.0,111
0,0,5,0,35.08623005793645,299
0,0,5,1,3.8955016798000273,299
0,0,6,0,35.0860119567667,299
0,0,6,1,3.0456187326373865,299
0,0,7,0,68.45280532836914,300
0,0,7,1,22.012159989674885,300
0,0,8,0,0.9819999933242798,111
0,0,8,1,0.0,111
0,0,9,0,3.7009999752044678,298
0,0,9,1,0.0,298
0,0,11,0,68.45266199747721,300
0,0,11,1,20.34232997894287,300
0,1,0,0,11.722742348610359,299
0,1,0,1,21.278244082345612,299
0,1,1,0,3.2160000801086426,299
0,1,1,1,0.0,299
0,1,2,0,68.45424496968587,300
0,1,2,1,39.441633243560794,300
0,1,3,0,173.8724410653513,299
0,1,3,1,168.15321130656878,299
0,1,4,0,11.722565070442531,299
0,1,4,1,18.846421500113497,299
0,1,5,0,35.087512587225156,299
0,1,5,1,18.29106705324307,299
0,1,6,0,3.2160000801086426,299
0,1,6,1,0.0,299
0,1,7,0,0.9620000123977661,111
0,1,7,1,0.0,111
0,1,9,0,0.9819999933242798,111
0,1,9,1,0.0,111
0,1,10,0,0.7879999876022339,298
0,1,10,1,0.0,298
0,1,11,0,2.25,298
0,1,11,1,0.0,298
0,1,12,0,0.7879999876022339,298
0,1,12,1,0.0,298
0,2,0,0,0.16099999845027924,299
0,2,0,1,0.0,299
0,2,1,0,3.2160000801086426,299
0,2,1,1,0.0,299
0,2,2,0,173.8798327493827,299
0,2,2,1,258.16760202873513,299
0,2,3,0,0.16099999845027924,299
0,2,3,1,0.0,299
0,2,4,0,3.7009999752044678,298
0,2,4,1,0.0,298
0,2,5,0,35.08652868876888,299
0,2,5,1,6.483026785196668,299
0,2,6,0,3.2160000801086426,299
0,2,6,1,0.0,299
0,3,0,0,68.45447156270345,300
0,3,0,1,42.04075323740641,300
0,3,1,0,173.874344127234,299
0,3,1,1,191.5592868766657,299
0,3,2,0,0.9620000123977661,111
0,3,2,1,0.0,111
0,3,3,0,11.72220718103109,299
0,3,3,1,15.041628671729047,299
0,4,0,0,0.7879999876022339,298
0,4,0,1,0.0,298
0,4,1,0,2.25,298
0,4,1,1,0.0,298
0,4,2,0,0.7879999876022339,298
0,4,2,1,0.0,298
0,5,0,0,3.7009999752044678,298
0,5,0,1,0.0,298
0,5,1,0,3.7009999752044678,298
0,5,1,1,0.0,298
0,5,2,0,0.7879999876022339,298
0,5,2,1,0.0,298
0,6,0,0,173.8827960164252,299
0,6,0,1,294.6533412359231,299
0,6,1,0,0.35499998927116394,111
0,6,1,1,0.07017117148047095,111
0,6,2,0,11.721966450030987,299
0,6,2,1,11.602006609224555,299
0,6,3,0,2.25,298
0,6,3,1,0.0,298
0,6,4,0,68.45736691792806,300
0,6,4,1,76.58508337656657,300
0,6,5,0,11.721514976144237,299
0,6,5,1,6.153759160568084,299
0,6,7,0,0.9620000123977661,111
0,6,7,1,0.0,111
0,6,8,0,0.35499998927116394,111
0,6,8,1,0.027702702595306945,111
0,6,9,0,0.7879999876022339,298
0,6,9,1,0.0,298
0,6,10,0,35.086354207833075,299
0,6,10,1,4.69398328612082,299
0,6,11,0,11.723608654877015,299
0,6,11,1,31.424488182450617,299
0,6,12,0,3.2160000801086426,299
0,6,12,1,0.0,299
0,6,13,0,0.9620000123977661,111
0,6,13,1,0.0,111
0,7,0,0,173.8869698821103,299
0,7,0,1,344.0090776016082,299
0,7,1,0,3.7009999752044678,298
0,7,1,1,0.0,298
0,7,2,0,3.7009999752044678,298
0,7,2,1,0.0,298
0,7,3,0,0.9620000123977661,111
0,7,3,1,0.0,111
0,7,4,0,3.7009999752044678,298
0,7,4,1,0.0,298
0,7,5,0,0.9620000123977661,111
0,7,5,1,0.0,111
0,7,6,0,68.4524919128418,300
0,7,6,1,18.038713232676187,300
0,7,7,0,11.72356518136219,299
0,7,7,1,30.732558655499613,299
0,7,8,0,3.2160000801086426,299
0,7,8,1,0.0,299
0,8,0,0,11.721672227151418,299
0,8,0,1,9.016080250309463,299
0,8,1,0,0.9620000123977661,111
0,8,1,1,0.0,111
0,8,2,0,0.35499998927116394,111
0,8,2,1,0.0258108114337062,111
0,8,3,0,0.7879999876022339,298
0,8,3,1,0.0,298
0,8,4,0,35.086649483262896,299
0,8,4,1,8.688585330810037,299
0,8,5,0,0.35499998927116394,111
0,8,5,1,0.07056756814320882,111
0,8,7,0,0.9620000123977661,111
0,8,7,1,0.0,111
0,8,8,0,0.16099999845027924,299
0,8,8,1,0.0,299
0,8,9,0,68.45458485921223,300
0,8,9,1,43.266533571879066,300
0,9,0,0,0.16099999845027924,299
0,9,0,1,0.0,299
0,9,1,0,35.086907160322006,299
0,9,1,1,11.013605423994287,299
0,9,2,0,0.35499998927116394,111
0,9,2,1,0.03671171160431595,111
0,9,3,0,0.16099999845027924,299
0,9,3,1,0.0,299
0,9,4,0,0.7879999876022339,298
0,9,4,1,0.0,298
0,9,5,0,0.16099999845027924,299
0,9,5,1,0.0,299
0,9,6,0,0.16099999845027924,299
0,9,6,1,0.0,299
0,9,7,0,173.87202637331143,299
0,9,7,1,162.3944980276867,299
0,9,8,0,173.88982281637033,299
0,9,8,1,377.8336688906054,299
0,9,9,0,3.2160000801086426,299
0,9,9,1,0.0,299
0,9,10,0,3.2160000801086426,299
0,9,10,1,0.0,299
0,9,11,0,0.9620000123977661,111
0,9,11,1,0.0,111
0,9,12,0,0.16099999845027924,299
0,9,12,1,0.0,299
0,9,13,0,0.9819999933242798,111
0,9,13,1,0.0,111
0,10,0,0,3.2160000801086426,299
0,10,0,1,0.0,299
0,10,1,0,173.88328766583598,299
0,10,1,1,299.7629709913579,299
0,10,2,0,35.08689376422793,299
0,10,2,1,10.910397912347596,299
0,11,0,0,0.7879999876022339,298
0,11,0,1,0.0,298
0,11,1,0,0.9620000123977661,111
0,11,1,1,0.0,111
0,11,2,0,68.45265533447265,300
0,11,2,1,20.222586698532105,300
0,11,3,0,0.9620000123977661,111
0,11,3,1,0.0,111
0,12,0,0,35.08665954947073,299
0,12,0,1,9.0021538973652,299
0,12,1,0,3.2160000801086426,299
0,12,1,1,0.0,299
0,12,2,0,0.9819999933242798,111
0,12,2,1,0.0,111
0,12,4,0,0.7879999876022339,298
0,12,4,1,0.0,298
0,13,0,0,173.87310663433777,299
0,13,0,1,176.7520900968724,299
0,13,1,0,173.87221698059287,299
0,13,1,1,165.3330580287155,299
0,13,2,0,3.7009999752044678,298
0,13,2,1,0.0,298
